mask_id,date,event_description_norm,team_away,team_home,game_key,wager_amount
100245,2024-12-06,Utah Jazz @ Portland Trail Blazers,Utah Jazz,Portland Trail Blazers,Utah Jazz @ Portland Trail Blazers,0
100245,2024-12-07,Charlotte Hornets @ Indiana Pacers,Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,0
100245,2024-12-07,Cleveland Cavaliers @ Charlotte Hornets,Cleveland Cavaliers,Charlotte Hornets,Cleveland Cavaliers @ Charlotte Hornets,9.75
100245,2024-12-07,Cleveland Cavaliers @ Miami Heat,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,0
100245,2024-12-07,Dallas Mavericks @ Toronto Raptors,Dallas Mavericks,Toronto Raptors,Dallas Mavericks @ Toronto Raptors,4.115
100245,2024-12-07,Denver Nuggets @ Atlanta Hawks,Denver Nuggets,Atlanta Hawks,Denver Nuggets @ Atlanta Hawks,0
100245,2024-12-07,Denver Nuggets @ Washington Wizards,Denver Nuggets,Washington Wizards,Denver Nuggets @ Washington Wizards,10
100245,2024-12-07,Detroit Pistons @ New York Knicks,Detroit Pistons,New York Knicks,Detroit Pistons @ New York Knicks,0
100245,2024-12-07,Houston Rockets @ Los Angeles Clippers,Houston Rockets,Los Angeles Clippers,Houston Rockets @ Los Angeles Clippers,0
100245,2024-12-07,Memphis Grizzlies @ Boston Celtics,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies @ Boston Celtics,0
100245,2024-12-07,Milwaukee Bucks @ Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks @ Brooklyn Nets,0
100245,2024-12-07,Minnesota Timberwolves @ Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves @ Golden State Warriors,10
100245,2024-12-07,New Orleans Pelicans @ San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans @ San Antonio Spurs,0
100245,2024-12-07,Oklahoma City Thunder @ New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans,Oklahoma City Thunder @ New Orleans Pelicans,4.115
100245,2024-12-07,Philadelphia 76Ers @ Chicago Bulls,Philadelphia 76Ers,Chicago Bulls,Philadelphia 76Ers @ Chicago Bulls,0
100245,2024-12-07,Phoenix Suns @ Miami Heat,Phoenix Suns,Miami Heat,Phoenix Suns @ Miami Heat,0
100245,2024-12-07,Portland Trail Blazers @ Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers @ Los Angeles Lakers,0
100245,2024-12-07,Utah Jazz @ Sacramento Kings,Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,0
100245,2024-12-08,Charlotte Hornets @ Indiana Pacers,Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,0
101293,2024-12-08,Charlotte Hornets @ Indiana Pacers,Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,0
100245,2024-12-08,Cleveland Cavaliers @ Miami Heat,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,20
101293,2024-12-08,Cleveland Cavaliers @ Miami Heat,Cleveland Cavaliers,Miami Heat,Cleveland Cavaliers @ Miami Heat,0.0625
100245,2024-12-08,Denver Nuggets @ Atlanta Hawks,Denver Nuggets,Atlanta Hawks,Denver Nuggets @ Atlanta Hawks,0
101293,2024-12-08,Denver Nuggets @ Atlanta Hawks,Denver Nuggets,Atlanta Hawks,Denver Nuggets @ Atlanta Hawks,0
100245,2024-12-08,Houston Rockets @ Los Angeles Clippers,Houston Rockets,Los Angeles Clippers,Houston Rockets @ Los Angeles Clippers,0
101293,2024-12-08,Houston Rockets @ Los Angeles Clippers,Houston Rockets,Los Angeles Clippers,Houston Rockets @ Los Angeles Clippers,0.0625
100245,2024-12-08,Memphis Grizzlies @ Washington Wizards,Memphis Grizzlies,Washington Wizards,Memphis Grizzlies @ Washington Wizards,0
101293,2024-12-08,Memphis Grizzlies @ Washington Wizards,Memphis Grizzlies,Washington Wizards,Memphis Grizzlies @ Washington Wizards,0.0625
100245,2024-12-08,Milwaukee Bucks @ Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks @ Brooklyn Nets,0
101293,2024-12-08,Milwaukee Bucks @ Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks @ Brooklyn Nets,0.01
100245,2024-12-08,Minnesota Timberwolves @ Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves @ Golden State Warriors,0
101293,2024-12-08,Minnesota Timberwolves @ Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves @ Golden State Warriors,0.0625
100245,2024-12-08,New Orleans Pelicans @ San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans @ San Antonio Spurs,0
101293,2024-12-08,New Orleans Pelicans @ San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs,New Orleans Pelicans @ San Antonio Spurs,0.0625
100245,2024-12-08,New York Knicks @ Toronto Raptors,New York Knicks,Toronto Raptors,New York Knicks @ Toronto Raptors,0
101293,2024-12-08,New York Knicks @ Toronto Raptors,New York Knicks,Toronto Raptors,New York Knicks @ Toronto Raptors,0
100245,2024-12-08,Philadelphia 76Ers @ Chicago Bulls,Philadelphia 76Ers,Chicago Bulls,Philadelphia 76Ers @ Chicago Bulls,0
101293,2024-12-08,Philadelphia 76Ers @ Chicago Bulls,Philadelphia 76Ers,Chicago Bulls,Philadelphia 76Ers @ Chicago Bulls,0
100245,2024-12-08,Phoenix Suns @ Orlando Magic,Phoenix Suns,Orlando Magic,Phoenix Suns @ Orlando Magic,30
101293,2024-12-08,Phoenix Suns @ Orlando Magic,Phoenix Suns,Orlando Magic,Phoenix Suns @ Orlando Magic,0.0625
100245,2024-12-08,Portland Trail Blazers @ Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers @ Los Angeles Lakers,0
101293,2024-12-08,Portland Trail Blazers @ Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Portland Trail Blazers @ Los Angeles Lakers,0.0625
100245,2024-12-08,Utah Jazz @ Sacramento Kings,Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,0
101293,2024-12-08,Utah Jazz @ Sacramento Kings,Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,0.0625
100245,2024-12-12,Brooklyn Nets @ Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,Brooklyn Nets @ Memphis Grizzlies,0
100245,2024-12-12,Charlotte Hornets @ Chicago Bulls,Charlotte Hornets,Chicago Bulls,Charlotte Hornets @ Chicago Bulls,0
100245,2024-12-12,Detroit Pistons @ Boston Celtics,Detroit Pistons,Boston Celtics,Detroit Pistons @ Boston Celtics,0
100245,2024-12-12,Indiana Pacers @ Philadelphia 76Ers,Indiana Pacers,Philadelphia 76Ers,Indiana Pacers @ Philadelphia 76Ers,0
100245,2024-12-12,Los Angeles Clippers @ Denver Nuggets,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers @ Denver Nuggets,0
100245,2024-12-12,Los Angeles Lakers @ Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers @ Minnesota Timberwolves,0
100245,2024-12-12,Phoenix Suns @ Utah Jazz,Phoenix Suns,Utah Jazz,Phoenix Suns @ Utah Jazz,0
100245,2024-12-12,Sacramento Kings @ New Orleans Pelicans,Sacramento Kings,New Orleans Pelicans,Sacramento Kings @ New Orleans Pelicans,0
100245,2024-12-12,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
100245,2024-12-12,Toronto Raptors @ Miami Heat,Toronto Raptors,Miami Heat,Toronto Raptors @ Miami Heat,29
100245,2024-12-12,Washington Wizards @ Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers,Washington Wizards @ Cleveland Cavaliers,0
100245,2024-12-13,Brooklyn Nets @ Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,Brooklyn Nets @ Memphis Grizzlies,0
100245,2024-12-13,Charlotte Hornets @ Chicago Bulls,Charlotte Hornets,Chicago Bulls,Charlotte Hornets @ Chicago Bulls,0
100245,2024-12-13,Indiana Pacers @ Philadelphia 76Ers,Indiana Pacers,Philadelphia 76Ers,Indiana Pacers @ Philadelphia 76Ers,10
100245,2024-12-13,Los Angeles Clippers @ Denver Nuggets,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers @ Denver Nuggets,3.333333
100245,2024-12-13,Los Angeles Lakers @ Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers @ Minnesota Timberwolves,6.1
100245,2024-12-13,Phoenix Suns @ Utah Jazz,Phoenix Suns,Utah Jazz,Phoenix Suns @ Utah Jazz,0
100245,2024-12-13,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,3.333333
100245,2024-12-13,Washington Wizards @ Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers,Washington Wizards @ Cleveland Cavaliers,3.333333
100245,2024-12-16,Chicago Bulls @ Boston Celtics,Chicago Bulls,Boston Celtics,Chicago Bulls @ Boston Celtics,0
101293,2024-12-16,Chicago Bulls @ Boston Celtics,Chicago Bulls,Boston Celtics,Chicago Bulls @ Boston Celtics,0
100245,2024-12-16,Chicago Bulls @ Toronto Raptors,Chicago Bulls,Toronto Raptors,Chicago Bulls @ Toronto Raptors,0
101293,2024-12-16,Chicago Bulls @ Toronto Raptors,Chicago Bulls,Toronto Raptors,Chicago Bulls @ Toronto Raptors,0.025
100245,2024-12-16,Cleveland Cavaliers @ Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,0
101293,2024-12-16,Cleveland Cavaliers @ Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,0.025
100245,2024-12-16,Denver Nuggets @ Sacramento Kings,Denver Nuggets,Sacramento Kings,Denver Nuggets @ Sacramento Kings,10
101293,2024-12-16,Denver Nuggets @ Sacramento Kings,Denver Nuggets,Sacramento Kings,Denver Nuggets @ Sacramento Kings,0
100245,2024-12-16,Memphis Grizzlies @ Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies @ Los Angeles Lakers,0
101293,2024-12-16,Memphis Grizzlies @ Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers,Memphis Grizzlies @ Los Angeles Lakers,0
100245,2024-12-16,Miami Heat @ Detroit Pistons,Miami Heat,Detroit Pistons,Miami Heat @ Detroit Pistons,0
101293,2024-12-16,Miami Heat @ Detroit Pistons,Miami Heat,Detroit Pistons,Miami Heat @ Detroit Pistons,0.025
100245,2024-12-16,New Orleans Pelicans @ Houston Rockets,New Orleans Pelicans,Houston Rockets,New Orleans Pelicans @ Houston Rockets,0
101293,2024-12-16,New Orleans Pelicans @ Houston Rockets,New Orleans Pelicans,Houston Rockets,New Orleans Pelicans @ Houston Rockets,0
100245,2024-12-16,Oklahoma City Thunder @ Orlando Magic,Oklahoma City Thunder,Orlando Magic,Oklahoma City Thunder @ Orlando Magic,0
101293,2024-12-16,Oklahoma City Thunder @ Orlando Magic,Oklahoma City Thunder,Orlando Magic,Oklahoma City Thunder @ Orlando Magic,0
100245,2024-12-16,Philadelphia 76Ers @ Charlotte Hornets,Philadelphia 76Ers,Charlotte Hornets,Philadelphia 76Ers @ Charlotte Hornets,0
101293,2024-12-16,Philadelphia 76Ers @ Charlotte Hornets,Philadelphia 76Ers,Charlotte Hornets,Philadelphia 76Ers @ Charlotte Hornets,0.025
100245,2024-12-16,Utah Jazz @ Detroit Pistons,Utah Jazz,Detroit Pistons,Utah Jazz @ Detroit Pistons,0
101293,2024-12-16,Utah Jazz @ Detroit Pistons,Utah Jazz,Detroit Pistons,Utah Jazz @ Detroit Pistons,0
100245,2024-12-16,Utah Jazz @ Los Angeles Clippers,Utah Jazz,Los Angeles Clippers,Utah Jazz @ Los Angeles Clippers,10
101293,2024-12-16,Utah Jazz @ Los Angeles Clippers,Utah Jazz,Los Angeles Clippers,Utah Jazz @ Los Angeles Clippers,0.025
100245,2024-12-19,Atlanta Hawks @ San Antonio Spurs,Atlanta Hawks,San Antonio Spurs,Atlanta Hawks @ San Antonio Spurs,0
100245,2024-12-19,Brooklyn Nets @ Toronto Raptors,Brooklyn Nets,Toronto Raptors,Brooklyn Nets @ Toronto Raptors,0
100245,2024-12-19,Charlotte Hornets @ Philadelphia 76Ers,Charlotte Hornets,Philadelphia 76Ers,Charlotte Hornets @ Philadelphia 76Ers,0
100245,2024-12-19,Charlotte Hornets @ Washington Wizards,Charlotte Hornets,Washington Wizards,Charlotte Hornets @ Washington Wizards,5
100245,2024-12-19,Chicago Bulls @ Boston Celtics,Chicago Bulls,Boston Celtics,Chicago Bulls @ Boston Celtics,9.35
100245,2024-12-19,Denver Nuggets @ Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,1.666667
100245,2024-12-19,Golden State Warriors @ Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,Golden State Warriors @ Memphis Grizzlies,0
100245,2024-12-19,Indiana Pacers @ Phoenix Suns,Indiana Pacers,Phoenix Suns,Indiana Pacers @ Phoenix Suns,5
100245,2024-12-19,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers @ Dallas Mavericks,5
100245,2024-12-19,Los Angeles Lakers @ Sacramento Kings,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers @ Sacramento Kings,1.666667
100245,2024-12-19,Milwaukee Bucks @ Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks @ Cleveland Cavaliers,0
100245,2024-12-19,New Orleans Pelicans @ Houston Rockets,New Orleans Pelicans,Houston Rockets,New Orleans Pelicans @ Houston Rockets,0
100245,2024-12-19,New York Knicks @ Minnesota Timberwolves,New York Knicks,Minnesota Timberwolves,New York Knicks @ Minnesota Timberwolves,0
100245,2024-12-19,Oklahoma City Thunder @ Miami Heat,Oklahoma City Thunder,Miami Heat,Oklahoma City Thunder @ Miami Heat,0
100245,2024-12-19,Oklahoma City Thunder @ Orlando Magic,Oklahoma City Thunder,Orlando Magic,Oklahoma City Thunder @ Orlando Magic,6.666667
100245,2024-12-19,Utah Jazz @ Detroit Pistons,Utah Jazz,Detroit Pistons,Utah Jazz @ Detroit Pistons,5
100245,2024-12-20,Boston Celtics @ Chicago Bulls,Boston Celtics,Chicago Bulls,Boston Celtics @ Chicago Bulls,0
101293,2024-12-20,Boston Celtics @ Chicago Bulls,Boston Celtics,Chicago Bulls,Boston Celtics @ Chicago Bulls,0
100245,2024-12-20,Charlotte Hornets @ Philadelphia 76Ers,Charlotte Hornets,Philadelphia 76Ers,Charlotte Hornets @ Philadelphia 76Ers,0
101293,2024-12-20,Charlotte Hornets @ Philadelphia 76Ers,Charlotte Hornets,Philadelphia 76Ers,Charlotte Hornets @ Philadelphia 76Ers,0.04
100245,2024-12-20,Denver Nuggets @ Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,0
101293,2024-12-20,Denver Nuggets @ Portland Trail Blazers,Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,0
100245,2024-12-20,Detroit Pistons @ Phoenix Suns,Detroit Pistons,Phoenix Suns,Detroit Pistons @ Phoenix Suns,0
101293,2024-12-20,Detroit Pistons @ Phoenix Suns,Detroit Pistons,Phoenix Suns,Detroit Pistons @ Phoenix Suns,0
100245,2024-12-20,Golden State Warriors @ Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors @ Minnesota Timberwolves,0
101293,2024-12-20,Golden State Warriors @ Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors @ Minnesota Timberwolves,0
100245,2024-12-20,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers @ Dallas Mavericks,0
101293,2024-12-20,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers @ Dallas Mavericks,0
100245,2024-12-20,Los Angeles Lakers @ Sacramento Kings,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers @ Sacramento Kings,0
101293,2024-12-20,Los Angeles Lakers @ Sacramento Kings,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers @ Sacramento Kings,0
100245,2024-12-20,Memphis Grizzlies @ Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Memphis Grizzlies @ Atlanta Hawks,0
101293,2024-12-20,Memphis Grizzlies @ Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Memphis Grizzlies @ Atlanta Hawks,0
100245,2024-12-20,Miami Heat @ Orlando Magic,Miami Heat,Orlando Magic,Miami Heat @ Orlando Magic,0
101293,2024-12-20,Miami Heat @ Orlando Magic,Miami Heat,Orlando Magic,Miami Heat @ Orlando Magic,0
100245,2024-12-20,Milwaukee Bucks @ Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks @ Cleveland Cavaliers,8.35
101293,2024-12-20,Milwaukee Bucks @ Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks @ Cleveland Cavaliers,0.04
100245,2024-12-20,Minnesota Timberwolves @ Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves @ Dallas Mavericks,0
101293,2024-12-20,Minnesota Timberwolves @ Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves @ Dallas Mavericks,0
100245,2024-12-20,New York Knicks @ New Orleans Pelicans,New York Knicks,New Orleans Pelicans,New York Knicks @ New Orleans Pelicans,0
101293,2024-12-20,New York Knicks @ New Orleans Pelicans,New York Knicks,New Orleans Pelicans,New York Knicks @ New Orleans Pelicans,0
100245,2024-12-20,Oklahoma City Thunder @ Miami Heat,Oklahoma City Thunder,Miami Heat,Oklahoma City Thunder @ Miami Heat,20
101293,2024-12-20,Oklahoma City Thunder @ Miami Heat,Oklahoma City Thunder,Miami Heat,Oklahoma City Thunder @ Miami Heat,0.04
100245,2024-12-20,Philadelphia 76Ers @ Boston Celtics,Philadelphia 76Ers,Boston Celtics,Philadelphia 76Ers @ Boston Celtics,0
101293,2024-12-20,Philadelphia 76Ers @ Boston Celtics,Philadelphia 76Ers,Boston Celtics,Philadelphia 76Ers @ Boston Celtics,0
100245,2024-12-20,Philadelphia 76Ers @ Cleveland Cavaliers,Philadelphia 76Ers,Cleveland Cavaliers,Philadelphia 76Ers @ Cleveland Cavaliers,0
101293,2024-12-20,Philadelphia 76Ers @ Cleveland Cavaliers,Philadelphia 76Ers,Cleveland Cavaliers,Philadelphia 76Ers @ Cleveland Cavaliers,0
100245,2024-12-20,Portland Trail Blazers @ San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers @ San Antonio Spurs,0
101293,2024-12-20,Portland Trail Blazers @ San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers @ San Antonio Spurs,0
100245,2024-12-20,San Antonio Spurs @ New York Knicks,San Antonio Spurs,New York Knicks,San Antonio Spurs @ New York Knicks,0
101293,2024-12-20,San Antonio Spurs @ New York Knicks,San Antonio Spurs,New York Knicks,San Antonio Spurs @ New York Knicks,0
100245,2024-12-20,Utah Jazz @ Brooklyn Nets,Utah Jazz,Brooklyn Nets,Utah Jazz @ Brooklyn Nets,0
101293,2024-12-20,Utah Jazz @ Brooklyn Nets,Utah Jazz,Brooklyn Nets,Utah Jazz @ Brooklyn Nets,0
100245,2024-12-20,Washington Wizards @ Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,Washington Wizards @ Milwaukee Bucks,0
101293,2024-12-20,Washington Wizards @ Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,Washington Wizards @ Milwaukee Bucks,0
100245,2024-12-21,Boston Celtics @ Chicago Bulls,Boston Celtics,Chicago Bulls,Boston Celtics @ Chicago Bulls,0
100245,2024-12-21,Denver Nuggets @ New Orleans Pelicans,Denver Nuggets,New Orleans Pelicans,Denver Nuggets @ New Orleans Pelicans,0
100245,2024-12-21,Denver Nuggets @ Phoenix Suns,Denver Nuggets,Phoenix Suns,Denver Nuggets @ Phoenix Suns,0
100245,2024-12-21,Detroit Pistons @ Phoenix Suns,Detroit Pistons,Phoenix Suns,Detroit Pistons @ Phoenix Suns,0
100245,2024-12-21,Golden State Warriors @ Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,Golden State Warriors @ Minnesota Timberwolves,0
100245,2024-12-21,Houston Rockets @ Toronto Raptors,Houston Rockets,Toronto Raptors,Houston Rockets @ Toronto Raptors,0
100245,2024-12-21,Indiana Pacers @ Sacramento Kings,Indiana Pacers,Sacramento Kings,Indiana Pacers @ Sacramento Kings,0
100245,2024-12-21,Los Angeles Clippers @ Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers @ Dallas Mavericks,9
100245,2024-12-21,Los Angeles Lakers @ Sacramento Kings,Los Angeles Lakers,Sacramento Kings,Los Angeles Lakers @ Sacramento Kings,0
100245,2024-12-21,Memphis Grizzlies @ Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,Memphis Grizzlies @ Atlanta Hawks,0
100245,2024-12-21,Miami Heat @ Orlando Magic,Miami Heat,Orlando Magic,Miami Heat @ Orlando Magic,0
100245,2024-12-21,Minnesota Timberwolves @ Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves @ Dallas Mavericks,0
100245,2024-12-21,New York Knicks @ New Orleans Pelicans,New York Knicks,New Orleans Pelicans,New York Knicks @ New Orleans Pelicans,10
100245,2024-12-21,Philadelphia 76Ers @ Boston Celtics,Philadelphia 76Ers,Boston Celtics,Philadelphia 76Ers @ Boston Celtics,0
100245,2024-12-21,Philadelphia 76Ers @ Cleveland Cavaliers,Philadelphia 76Ers,Cleveland Cavaliers,Philadelphia 76Ers @ Cleveland Cavaliers,0
100245,2024-12-21,Portland Trail Blazers @ San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers @ San Antonio Spurs,0
100245,2024-12-21,San Antonio Spurs @ New York Knicks,San Antonio Spurs,New York Knicks,San Antonio Spurs @ New York Knicks,0
100245,2024-12-21,Utah Jazz @ Brooklyn Nets,Utah Jazz,Brooklyn Nets,Utah Jazz @ Brooklyn Nets,0
100245,2024-12-21,Washington Wizards @ Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,Washington Wizards @ Milwaukee Bucks,0
100245,2024-12-23,Boston Celtics @ Orlando Magic,Boston Celtics,Orlando Magic,Boston Celtics @ Orlando Magic,20
100245,2024-12-23,Brooklyn Nets @ Miami Heat,Brooklyn Nets,Miami Heat,Brooklyn Nets @ Miami Heat,0
100245,2024-12-23,Denver Nuggets @ Phoenix Suns,Denver Nuggets,Phoenix Suns,Denver Nuggets @ Phoenix Suns,0
100245,2024-12-23,Detroit Pistons @ Los Angeles Lakers,Detroit Pistons,Los Angeles Lakers,Detroit Pistons @ Los Angeles Lakers,0
100245,2024-12-23,Houston Rockets @ Charlotte Hornets,Houston Rockets,Charlotte Hornets,Houston Rockets @ Charlotte Hornets,0
100245,2024-12-23,Indiana Pacers @ Golden State Warriors,Indiana Pacers,Golden State Warriors,Indiana Pacers @ Golden State Warriors,0
100245,2024-12-23,Los Angeles Clippers @ Memphis Grizzlies,Los Angeles Clippers,Memphis Grizzlies,Los Angeles Clippers @ Memphis Grizzlies,0
100245,2024-12-23,Los Angeles Lakers @ Golden State Warriors,Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers @ Golden State Warriors,0
100245,2024-12-23,Milwaukee Bucks @ Chicago Bulls,Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks @ Chicago Bulls,0
100245,2024-12-23,Minnesota Timberwolves @ Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,Minnesota Timberwolves @ Atlanta Hawks,0
100245,2024-12-23,Minnesota Timberwolves @ Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves @ Dallas Mavericks,0
100245,2024-12-23,Philadelphia 76Ers @ Boston Celtics,Philadelphia 76Ers,Boston Celtics,Philadelphia 76Ers @ Boston Celtics,0
100245,2024-12-23,Phoenix Suns @ Denver Nuggets,Phoenix Suns,Denver Nuggets,Phoenix Suns @ Denver Nuggets,0
100245,2024-12-23,Portland Trail Blazers @ Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers @ Dallas Mavericks,0
100245,2024-12-23,San Antonio Spurs @ New York Knicks,San Antonio Spurs,New York Knicks,San Antonio Spurs @ New York Knicks,0
100245,2024-12-23,San Antonio Spurs @ Philadelphia 76Ers,San Antonio Spurs,Philadelphia 76Ers,San Antonio Spurs @ Philadelphia 76Ers,0
100245,2024-12-23,Toronto Raptors @ New York Knicks,Toronto Raptors,New York Knicks,Toronto Raptors @ New York Knicks,0
100245,2024-12-23,Utah Jazz @ Cleveland Cavaliers,Utah Jazz,Cleveland Cavaliers,Utah Jazz @ Cleveland Cavaliers,0
100245,2024-12-23,Washington Wizards @ Oklahoma City Thunder,Washington Wizards,Oklahoma City Thunder,Washington Wizards @ Oklahoma City Thunder,0
101293,2024-12-26,Brooklyn Nets @ Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets @ Milwaukee Bucks,0.036111
101293,2024-12-26,Charlotte Hornets @ Washington Wizards,Charlotte Hornets,Washington Wizards,Charlotte Hornets @ Washington Wizards,0.036111
101293,2024-12-26,Chicago Bulls @ Atlanta Hawks,Chicago Bulls,Atlanta Hawks,Chicago Bulls @ Atlanta Hawks,0.036111
101293,2024-12-26,Cleveland Cavaliers @ Denver Nuggets,Cleveland Cavaliers,Denver Nuggets,Cleveland Cavaliers @ Denver Nuggets,0
101293,2024-12-26,Denver Nuggets @ Phoenix Suns,Denver Nuggets,Phoenix Suns,Denver Nuggets @ Phoenix Suns,0
101293,2024-12-26,Detroit Pistons @ Sacramento Kings,Detroit Pistons,Sacramento Kings,Detroit Pistons @ Sacramento Kings,0.025
101293,2024-12-26,Golden State Warriors @ Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,Golden State Warriors @ Los Angeles Clippers,0
101293,2024-12-26,Houston Rockets @ New Orleans Pelicans,Houston Rockets,New Orleans Pelicans,Houston Rockets @ New Orleans Pelicans,0.036111
101293,2024-12-26,Indiana Pacers @ Boston Celtics,Indiana Pacers,Boston Celtics,Indiana Pacers @ Boston Celtics,0
101293,2024-12-26,Memphis Grizzlies @ New Orleans Pelicans,Memphis Grizzlies,New Orleans Pelicans,Memphis Grizzlies @ New Orleans Pelicans,0
101293,2024-12-26,Miami Heat @ Orlando Magic,Miami Heat,Orlando Magic,Miami Heat @ Orlando Magic,0.071825
101293,2024-12-26,Minnesota Timberwolves @ Houston Rockets,Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves @ Houston Rockets,0
101293,2024-12-26,New York Knicks @ Orlando Magic,New York Knicks,Orlando Magic,New York Knicks @ Orlando Magic,0
101293,2024-12-26,Oklahoma City Thunder @ Indiana Pacers,Oklahoma City Thunder,Indiana Pacers,Oklahoma City Thunder @ Indiana Pacers,0.036111
101293,2024-12-26,San Antonio Spurs @ Brooklyn Nets,San Antonio Spurs,Brooklyn Nets,San Antonio Spurs @ Brooklyn Nets,0
